Collector Code|Customer|Customer Name|Currency|Amount|Bank.Doc|Date|House Bank|Pembayaran
9867|151212|SEMARANG MAKMUR|IDR|      775526400|2100061050|20180712|MAN11|
9867|151212|SEMARANG MAKMUR|IDR|       79299000|2100061051|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      151816920|2100061052|20180712|MAN11|
9867|151212|SEMARANG MAKMUR|IDR|      903949200|2100061053|20180712|MAN11|
9867|151212|SEMARANG MAKMUR|IDR|      674011800|2100061054|20180712|MAN11|
9867|151212|SEMARANG MAKMUR|IDR|     3575880000|2100061055|20180712|MAN11|
9867|151212|SEMARANG MAKMUR|IDR|      641757600|2100061056|20180712|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      345486072|2100061057|20180712|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      345486072|2100061058|20180712|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      231828540|2100061059|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      154073658|2100061060|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|       72420774|2100061061|20180712|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      325208520|2100061062|20180712|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|      102287808|2100061063|20180712|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      648828720|2100061064|20180712|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      572390820|2100061065|20180712|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|       72070020|2100061066|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      161143888|2100061067|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      120046108|2100061068|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      165811784|2100061069|20180712|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|      417125922|2100061070|20180712|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|     2280051008|2100061071|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      431742913|2100061072|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      161236054|2100061073|20180712|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|      500682584|2100061074|20180712|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|      591274180|2100061075|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      746204568|2100061076|20180712|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|     1065903904|2100061077|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      166679054|2100061078|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      170581583|2100061079|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      223265721|2100061080|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      400009192|2100061081|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|       89244669|2100061082|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      393129344|2100061083|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|       99309085|2100061084|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      389261936|2100061085|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      125018432|2100061086|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      187933552|2100061087|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      309782381|2100061088|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      111605952|2100061089|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      206860370|2100061090|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      390825990|2100061091|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      408469578|2100061092|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      401904522|2100061093|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      106805696|2100061094|20180712|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|      614448210|2100061095|20180712|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|       96834576|2100061096|20180712|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|      529717956|2100061097|20180712|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|     5351956746|2100061098|20180712|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|     3423471546|2100061099|20180712|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|     4545070332|2100061100|20180712|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|      295017204|2100061101|20180712|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|      302197734|2100061102|20180712|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|      265064136|2100061103|20180712|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|      618551370|2100061104|20180712|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      230541485|2100061105|20180712|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      110949667|2100061106|20180712|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      528827461|2100061107|20180712|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      313662454|2100061108|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      160619865|2100061109|20180712|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      196935854|2100061110|20180712|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|     1157091120|2100061111|20180712|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      284703051|2100061112|20180712|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|     1287333360|2100061113|20180712|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      602252339|2100061114|20180712|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      309239074|2100061115|20180712|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      624065513|2100061116|20180712|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      823345380|2100061117|20180712|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      396925738|2100061118|20180712|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|       82592640|2100061119|20180712|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|       82791180|2100061120|20180712|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      644857920|2100061121|20180712|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      163001340|2100061122|20180712|MAN11|
9867|150480|PERJUANGAN STEEL|IDR|      450836100|2100061123|20180712|MAN11|
9867|150480|PERJUANGAN STEEL|IDR|      693594000|2100061124|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      703597633|2100061125|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      330891727|2100061126|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      338581512|2100061127|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|       82201626|2100061128|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|       76729092|2100061129|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      534207166|2100061130|20180712|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      849508540|2100061131|20180712|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      875353043|2100061132|20180712|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      969699886|2100061133|20180712|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      300180512|2100061134|20180712|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|      206171657|2100061135|20180712|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|       97218777|2100061136|20180712|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|      115885592|2100061137|20180712|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|       75917339|2100061138|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      121568248|2100061139|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      558929808|2100061140|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      131309944|2100061141|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      392103264|2100061142|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      195036872|2100061143|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      127250904|2100061144|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      290830216|2100061145|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      149765340|2100061146|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      355949130|2100061147|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|       73446564|2100061148|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      473438351|2100061149|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      280365878|2100061150|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      225987052|2100061151|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|       70779510|2100061152|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|       75703302|2100061153|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|       88791500|2100061154|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|       85550886|2100061155|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      280040670|2100061156|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      167408928|2100061157|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|       78165198|2100061158|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      148739550|2100061159|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      678047190|2100061160|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|      148534392|2100061161|20180712|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|      438299872|2100061162|20180712|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|      189751296|2100061163|20180712|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|     1914984480|2100061164|20180712|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|     1573601568|2100061165|20180712|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|     5613440544|2100061166|20180712|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|     1008900864|2100061167|20180712|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|      300086592|2100061168|20180712|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|      624633312|2100061169|20180712|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|      331641216|2100061170|20180712|MAN11|
7021|150470|PANDAWA JAYA STEEL|IDR|      111817728|2100061171|20180712|MAN11|
7021|150252|HAMASA STEEL CENTER|IDR|       70574352|2100061172|20180712|MAN11|
7021|150472|PAPAJAYA AGUNG|IDR|       72753880|2100061173|20180712|MAN11|
5500|152894|HESINDO KARYA BERSAMA|IDR|      391565000|2100061604|20180712|MAN01|6150003489 Pembay. AO a/n. Hesindo Karya Bersama
7039|150285|INDONESIA STEEL TUBE WORKS|IDR|      319785080|2100061605|20180712|MAN01|
7039|150102|BEJANA KENCANA|IDR|      860528900|2100061606|20180712|MAN01|600049600 Cash Deposit a/n. PT Bejana Kencana
7039|150285|INDONESIA STEEL TUBE WORKS|IDR|      808588205|2100061607|20180712|MAN01|
7039|150285|INDONESIA STEEL TUBE WORKS|IDR|      199087456|2100061609|20180712|MAN01|
7039|150285|INDONESIA STEEL TUBE WORKS|IDR|      166804576|2100061610|20180712|MAN01|
5500|150808|DOK & PERKAPALAN KOJA BAHARI (PERSE|IDR|        5789864|2100061611|20180712|MAN01|
5500|150288|INDUSTRI KERETA API (Persero)|IDR|    11766282643|2100061612|20180712|MAN01|8000251701MK77106378615001 (150288)
7039|153106|ISOMETRIK TEKNINDO|IDR|      206680140|2100061613|20180712|MAN01|
5500|150808|DOK & PERKAPALAN KOJA BAHARI (PERSE|IDR|     6679575240|2100061614|20180712|MAN01|
7039|150285|INDONESIA STEEL TUBE WORKS|IDR|      200995906|2100061615|20180712|MAN01|
9867|150644|TJAKRINDO MAS|IDR|      473488218|2100061616|20180712|MAN01|
5500|250002|KHI PIPE INDUSTRIES|IDR|      944798639|2100061617|20180712|MAN01|UBP60108812502FFFFFF8812500041250002
7039|150285|INDONESIA STEEL TUBE WORKS|IDR|      107197107|2100061619|20180712|MAN01|
7039|153106|ISOMETRIK TEKNINDO|IDR|      101746235|2100061620|20180712|MAN01|
7039|152949|JFE SHOJI TRADE INDONESIA|IDR|     2228786204|2100061621|20180712|MAN01|
7039|152949|JFE SHOJI TRADE INDONESIA|IDR|     1348561937|2100061622|20180712|MAN01|
7039|152949|JFE SHOJI TRADE INDONESIA|IDR|     2262923987|2100061623|20180712|MAN01|
7039|150285|INDONESIA STEEL TUBE WORKS|IDR|      299525328|2100061624|20180712|MAN01|
9867|151279|BAJA INDORAYA|IDR|      170829110|2100061625|20180712|MAN01|6200000849 Cash Deposit a/n. Baja Indoraya
5500|250019|KRAKATAU DAYA  LISTRIK|USD|      281144.73|2100061763|20180712|MAN01|
5500|152940|ETTY BERSAUDARA JAYA|IDR|      117469500|2100061777|20180712|BCA01|6150003482 Pembay. AO a/n. Etty Besaudara Jaya
9867|150332|KARYA HIDUP SENTOSA|IDR|      558411220|2100061778|20180712|BCA01|
9867|151007|SUNRISE STEEL|IDR|      175595064|2100061780|20180712|BCA01|
9867|151007|SUNRISE STEEL|IDR|      888341671|2100061781|20180712|BCA01|
9867|151007|SUNRISE STEEL|IDR|      605955222|2100061782|20180712|BCA01|
9867|151007|SUNRISE STEEL|IDR|      169505062|2100061783|20180712|BCA01|
9867|151007|SUNRISE STEEL|IDR|      482858041|2100061784|20180712|BCA01|
9867|151007|SUNRISE STEEL|IDR|      170289498|2100061785|20180712|BCA01|
9867|150234|GEMALA KEMPA DAYA|IDR|      438919278|2100061786|20180712|BCA01|
9867|150234|GEMALA KEMPA DAYA|IDR|     1700060144|2100061787|20180712|BCA01|
7039|150615|SUPER TATA RAYA STEEL|IDR|      534260993|2100061788|20180712|BCA01|
7021|150075|BAJAMAKMUR PERKASA|IDR|      310027774|2100061789|20180712|BCA01|
9867|150234|GEMALA KEMPA DAYA|IDR|     1079683124|2100061790|20180712|BCA01|
5500|153024|MASRUR AND SON|IDR|      347445000|2100061791|20180712|BCA01|6150003492 Pembay. AO a/n. Masrur And Son
7021|150878|SUTINDO RAYA MULIA|IDR|     1036983244|2100061792|20180712|BCA01|PEMBAYARAN DARI PT. SUTINDO RAYA MULIA
7021|150200|DWIJAYA SENTOSA ABADI|IDR|       34310800|2100061793|20180712|BCA01|
7021|150200|DWIJAYA SENTOSA ABADI|IDR|     4059091050|2100061794|20180712|BCA01|
7021|150200|DWIJAYA SENTOSA ABADI|IDR|      186633600|2100061795|20180712|BCA01|
7021|150075|BAJAMAKMUR PERKASA|IDR|      337248233|2100061796|20180712|BCA01|
5500|150763|HAKINO KARYA BERSAMA|IDR|      617680000|2100061797|20180712|BCA01|6150003469 Pembay. AO a/n. Hakino Karya Bersama
7039|150615|SUPER TATA RAYA STEEL|IDR|      647149473|2100061798|20180712|BCA01|
10191|150098|BATRAJA WIRENINDO UTAMA|IDR|      385557704|2100061799|20180712|BCA01|
7021|150114|BILAH BAJA MAKMUR ABADI|IDR|      453392231|2100061804|20180712|BRI01|
7021|150470|PANDAWA JAYA STEEL|IDR|     1722324741|2100061805|20180712|BRI01|
7021|150470|PANDAWA JAYA STEEL|IDR|     4322936066|2100061806|20180712|BRI01|
7021|150470|PANDAWA JAYA STEEL|IDR|      443108636|2100061807|20180712|BRI01|
7021|150470|PANDAWA JAYA STEEL|IDR|      435940896|2100061808|20180712|BRI01|
7021|150470|PANDAWA JAYA STEEL|IDR|       94276877|2100061809|20180712|BRI01|
7021|150470|PANDAWA JAYA STEEL|IDR|      795368888|2100061810|20180712|BRI01|
7021|150470|PANDAWA JAYA STEEL|IDR|      572527592|2100061811|20180712|BRI01|
7021|150470|PANDAWA JAYA STEEL|IDR|      906105547|2100061812|20180712|BRI01|
7021|150114|BILAH BAJA MAKMUR ABADI|IDR|      343866647|2100061813|20180712|BRI01|
9867|150480|PERJUANGAN STEEL|IDR|      114576000|2100061814|20180712|BRI01|
9867|150480|PERJUANGAN STEEL|IDR|      114780600|2100061815|20180712|BRI01|
7021|150470|PANDAWA JAYA STEEL|IDR|       47035740|2100061816|20180712|BRI01|
7021|150470|PANDAWA JAYA STEEL|IDR|      547758624|2100061817|20180712|BRI01|
7021|150470|PANDAWA JAYA STEEL|IDR|     2811417976|2100061818|20180712|BRI01|
7021|150470|PANDAWA JAYA STEEL|IDR|     1395709728|2100061819|20180712|BRI01|
7021|150470|PANDAWA JAYA STEEL|IDR|     2297970744|2100061820|20180712|BRI01|
7021|150114|BILAH BAJA MAKMUR ABADI|IDR|     1239313703|2100061821|20180712|BRI01|
7021|150470|PANDAWA JAYA STEEL|IDR|     1561918592|2100061822|20180712|BRI01|
7021|150470|PANDAWA JAYA STEEL|IDR|      213302552|2100061823|20180712|BRI01|
7021|150470|PANDAWA JAYA STEEL|IDR|      113653120|2100061824|20180712|BRI01|
5500|250002|KHI PIPE INDUSTRIES|IDR|    22146262797|2100061825|20180712|BRI01|pEMBAYARAN DARI KHI PIPE INDUSTRIES
7039|150590|SRIREJEKI PERDANA STEEL|IDR|      438176840|2100061914|20180713|MAN11|
5500|152894|HESINDO KARYA BERSAMA|IDR|      391565000|2100061933|20180713|MAN01|6150003456 Pembay. AO a/n. Hesindo Karya Bersama
7039|150387|LION METAL WORKS TBK.|IDR|      286974256|2100061934|20180713|MAN01|
5500|150288|INDUSTRI KERETA API (Persero)|IDR|      739119850|2100061935|20180713|MAN01|8000251703MK77106378337002
7021|152515|PURA BARUTAMA|IDR|      170153227|2100061937|20180713|MAN01|
7021|152515|PURA BARUTAMA|IDR|      425281665|2100061939|20180713|MAN01|
7021|150547|SARANA STEEL|IDR|      425296216|2100061940|20180713|MAN01|
7021|152865|MARUBENI-ITOCHU STEEL INDONESIA|IDR|      989206096|2100061943|20180713|MAN01|
7021|152865|MARUBENI-ITOCHU STEEL INDONESIA|IDR|      974488392|2100061945|20180713|MAN01|
7039|152949|JFE SHOJI TRADE INDONESIA|IDR|     4586802976|2100061947|20180713|MAN01|
7021|152865|MARUBENI-ITOCHU STEEL INDONESIA|IDR|      980874308|2100061948|20180713|MAN01|
7039|150249|GUNUNG RAJA PAKSI|IDR|     5221733000|2100061949|20180713|MAN01|
5921|152393|KRAKATAU DAEDONG MACHINERY|IDR|        1014663|2100062007|20180713|BNI01|
5921|152393|KRAKATAU DAEDONG MACHINERY|IDR|         664512|2100062008|20180713|BNI01|
7039|152722|FARIKA STEEL|IDR|      827255757|2100062009|20180713|BNI01|
9867|150221|FUMIRA|IDR|     4960770561|2100062013|20180713|BCA01|
5500|152302|GALUH MANDAR REKSA|IDR|       71500000|2100062014|20180713|BCA01|6150003493 PENEBUSAN AO A/N GALUH MANDAR REKSA
7021|150984|SUKSES ANUGRAH JAYA|IDR|       36134280|2100062015|20180713|BCA01|6200000850 CASH DEPOSIT A/N SUKSES ANUGRAH JAYA
9867|150799|PAROS DIAN WIJAYA|IDR|     1600950453|2100062016|20180713|BCA01|6000049538 CASH DEPOSIT A/N PAROS DIAN WIJAYA
9867|150799|PAROS DIAN WIJAYA|IDR|     1303904832|2100062017|20180713|BCA01|6000049537 CASH DEPOSIT A/N PAROS DIAN WIJAYA
10191|150695|YANG MANDIRI UTAMA SUKSES|IDR|      423199981|2100062018|20180713|BCA01|6000049599 CASH DEPOSIT A/N YANG MANDIRI UTAMA SUK
5500|250000|CIPTA DAMAS KARYA|IDR|     2619296437|2100062019|20180713|BCA01|
5500|250000|CIPTA DAMAS KARYA|IDR|     3968656584|2100062020|20180713|BCA01|
|550040|CILEGON RAYA UTAMA MOTOR|IDR|          40000|2100062021|20180713|BCA01|PEMBAYARAN DARI CILEGON RAYA UTAMA MOTOR
7021|150085|BANGUN ERA SEJAHTERA|IDR|     1018984970|2100062022|20180713|BCA01|
9867|151007|SUNRISE STEEL|IDR|      169730617|2100062023|20180713|BCA01|
9867|151007|SUNRISE STEEL|IDR|      167249505|2100062024|20180713|BCA01|
9867|151007|SUNRISE STEEL|IDR|      480320731|2100062025|20180713|BCA01|
9867|151007|SUNRISE STEEL|IDR|      896809216|2100062026|20180713|BCA01|
9867|151007|SUNRISE STEEL|IDR|      169956173|2100062027|20180713|BCA01|
9867|151007|SUNRISE STEEL|IDR|      640916344|2100062028|20180713|BCA01|
9867|151007|SUNRISE STEEL|IDR|      135897271|2100062029|20180713|BCA01|
9867|151007|SUNRISE STEEL|IDR|      466561837|2100062030|20180713|BCA01|
9867|151007|SUNRISE STEEL|IDR|      347030865|2100062031|20180713|BCA01|
9867|151007|SUNRISE STEEL|IDR|      124327168|2100062032|20180713|BCA01|
9867|151007|SUNRISE STEEL|IDR|      174038679|2100062033|20180713|BCA01|
9867|150841|INDOMULTI JAYA STEEL|IDR|      730765200|2100062034|20180713|BCA01|6000049590 CASH DEPOSIT A/N INDOMULTI JAYA STEEL
7039|150594|STEEL PIPE INDUSTRY OF INDONESIA|IDR|     2529327351|2100062035|20180713|BCA01|
9867|150480|PERJUANGAN STEEL|IDR|      560527370|2100062036|20180713|BCA01|
7039|152794|CAHAYA MAS CEMERLANG|IDR|      309266100|2100062037|20180713|BCA01|6000049619 CASH DEPOSIT A/N CAHAYA MAS CEMERLANG
7039|150594|STEEL PIPE INDUSTRY OF INDONESIA|IDR|     1517536615|2100062038|20180713|BCA01|
7039|150594|STEEL PIPE INDUSTRY OF INDONESIA|IDR|     2029500738|2100062039|20180713|BCA01|
5500|153074|SINAR BARU PERKASA|IDR|      415403642|2100062040|20180713|BCA01|6000049624 CASH DEPOSIT A/N SINAR BARU PERKASA
9867|152254|NS BLUESCOPE INDONESIA|IDR|    20212565155|2100062059|20180713|HSB01|
5500|250028|KRAKATAU NATIONAL RESOURCES|IDR|      180721432|2100062062|20180715|NIA01|6000049541 PELUNASAN A/N KRAKATAU NATIONAL RESOURC
5500|250028|KRAKATAU NATIONAL RESOURCES|IDR|      257016811|2100062063|20180715|NIA01|6000049516 PELUNASAN A/N KRAKATAU NATIONAL RESOURC
5500|250028|KRAKATAU NATIONAL RESOURCES|IDR|        6531326|2100062064|20180715|NIA01|PEMBAYARAN DARI PT. KRAKATAU NATIONAL RESOURC
5500|250028|KRAKATAU NATIONAL RESOURCES|IDR|       41731369|2100062065|20180715|NIA01|pEMBAYARAN DARI PT. KRAKATAU NATIONAL RESOURC
5921|152578|KRAKATAU DAYA TIRTA|IDR|         730963|2100062066|20180715|NIA01|
9867|152403|TT METALS INDONESIA|IDR|     1244171280|2100062067|20180715|NIA01|
9867|150077|BAKRIE PIPE INDUSTRIES|IDR|    10494000000|2100062074|20180713|BRI01|6000047222,47223 CASH DEPOSIT A/N BAKRIE PIPE IND
7021|150299|INTISUMBER BAJASAKTI|IDR|     1446690994|2100062110|20180713|OCB01|
7021|150299|INTISUMBER BAJASAKTI|IDR|      674668701|2100062111|20180713|OCB01|
7021|150299|INTISUMBER BAJASAKTI|IDR|       39392888|2100062112|20180713|OCB01|
7021|150299|INTISUMBER BAJASAKTI|IDR|      201698992|2100062113|20180713|OCB01|
7021|150299|INTISUMBER BAJASAKTI|IDR|      195292768|2100062114|20180713|OCB01|
7021|150299|INTISUMBER BAJASAKTI|IDR|      292745024|2100062115|20180713|OCB01|
7021|150299|INTISUMBER BAJASAKTI|IDR|      209269984|2100062116|20180713|OCB01|
7021|150299|INTISUMBER BAJASAKTI|IDR|      841513940|2100062117|20180713|OCB01|
7021|150299|INTISUMBER BAJASAKTI|IDR|      963550660|2100062118|20180713|OCB01|
7021|150299|INTISUMBER BAJASAKTI|IDR|      164947032|2100062119|20180713|OCB01|
7021|150299|INTISUMBER BAJASAKTI|IDR|      446300272|2100062120|20180713|OCB01|
7021|150299|INTISUMBER BAJASAKTI|IDR|      101723072|2100062121|20180713|OCB01|
7021|150299|INTISUMBER BAJASAKTI|IDR|      102111328|2100062122|20180713|OCB01|
7021|150299|INTISUMBER BAJASAKTI|IDR|      115093638|2100062123|20180713|OCB01|
7021|150299|INTISUMBER BAJASAKTI|IDR|      282395575|2100062124|20180713|OCB01|
7021|150299|INTISUMBER BAJASAKTI|IDR|      725028372|2100062125|20180713|OCB01|
7021|150299|INTISUMBER BAJASAKTI|IDR|      305480262|2100062126|20180713|OCB01|
7021|150299|INTISUMBER BAJASAKTI|IDR|     1026742992|2100062127|20180713|OCB01|
7021|150299|INTISUMBER BAJASAKTI|IDR|      205775680|2100062128|20180713|OCB01|
7021|150299|INTISUMBER BAJASAKTI|IDR|      105217376|2100062129|20180713|OCB01|
7021|150299|INTISUMBER BAJASAKTI|IDR|      528028160|2100062130|20180713|OCB01|
7021|150299|INTISUMBER BAJASAKTI|IDR|      716874003|2100062131|20180713|OCB01|
7021|150299|INTISUMBER BAJASAKTI|IDR|      452345759|2100062132|20180713|OCB01|
7021|150299|INTISUMBER BAJASAKTI|IDR|      226289274|2100062133|20180713|OCB01|
7021|150299|INTISUMBER BAJASAKTI|IDR|      206594106|2100062134|20180713|OCB01|
7021|150299|INTISUMBER BAJASAKTI|IDR|       82158499|2100062135|20180713|OCB01|
7021|150299|INTISUMBER BAJASAKTI|IDR|      407280544|2100062136|20180713|OCB01|
7021|150299|INTISUMBER BAJASAKTI|IDR|      199563584|2100062137|20180713|OCB01|
7021|150299|INTISUMBER BAJASAKTI|IDR|      500668713|2100062138|20180713|OCB01|
7021|150299|INTISUMBER BAJASAKTI|IDR|      253642571|2100062139|20180713|OCB01|
7021|150299|INTISUMBER BAJASAKTI|IDR|      716496694|2100062140|20180713|OCB01|
7021|150299|INTISUMBER BAJASAKTI|IDR|      116119428|2100062141|20180713|OCB01|
7021|150299|INTISUMBER BAJASAKTI|IDR|      205193296|2100062142|20180713|OCB01|
7021|150299|INTISUMBER BAJASAKTI|IDR|      615191632|2100062143|20180713|OCB01|
7021|150299|INTISUMBER BAJASAKTI|IDR|      995936932|2100062144|20180713|OCB01|
7021|150299|INTISUMBER BAJASAKTI|IDR|      684629563|2100062145|20180713|OCB01|
7021|150299|INTISUMBER BAJASAKTI|IDR|      971832347|2100062146|20180713|OCB01|
7021|150299|INTISUMBER BAJASAKTI|IDR|       96629418|2100062147|20180713|OCB01|
7021|150299|INTISUMBER BAJASAKTI|IDR|      636351584|2100062148|20180713|OCB01|
7021|150299|INTISUMBER BAJASAKTI|IDR|      101917200|2100062149|20180713|OCB01|
7021|150299|INTISUMBER BAJASAKTI|IDR|      944547432|2100062150|20180713|OCB01|
7021|150299|INTISUMBER BAJASAKTI|IDR|      419898864|2100062151|20180713|OCB01|
7021|150299|INTISUMBER BAJASAKTI|IDR|      107546912|2100062152|20180713|OCB01|
7021|150299|INTISUMBER BAJASAKTI|IDR|      203446144|2100062153|20180713|OCB01|
7021|150299|INTISUMBER BAJASAKTI|IDR|      514633328|2100062154|20180713|OCB01|
7039|150590|SRIREJEKI PERDANA STEEL|IDR|      177080326|2100062213|20180716|MAN11|
7039|150590|SRIREJEKI PERDANA STEEL|IDR|      145498652|2100062214|20180716|MAN11|
7039|150590|SRIREJEKI PERDANA STEEL|IDR|      271041450|2100062215|20180716|MAN11|
7039|150590|SRIREJEKI PERDANA STEEL|IDR|       95479051|2100062216|20180716|MAN11|
7039|150590|SRIREJEKI PERDANA STEEL|IDR|      128846468|2100062217|20180716|MAN11|
7039|150551|SARANACENTRAL BAJATAMA TBK|IDR|      628788425|2100062275|20180716|MAN01|
